股票代码,原文,标题,新闻当天日总市值,新闻当天日流通市值,新闻发布时间,新闻实际来源,新闻来源备注,原文长度,情感分数,年报资产报酬率（%）,年报资产报酬率TTM（%）,年报营业利润率（%）,流动比率（%）,速动比率（%）,净资产负债率（%）,年报总资产周转率（次）,年报总资产周转率TTM（次）,资产负债率（%）,年报非流动资产/总资产（%）,情感分数2
600118,"格隆汇9月6日丨中国卫星(600118.SH)公布，为提升中国卫星卫星应用核心子公司航天恒星科技的核心竞争能力，进一步巩固航天恒星科技的战略地位，中国卫星拟同意航天恒星科技股东航天投资控股有限公司(简称：航天投资)、国华军民融合产业发展基金(有限合伙)(简称：国华基金)及新的战略投资者对航天恒星科技进行增资，引入发展资金5亿元，中国卫星和中国空间技术研究院(简称：空间院)放弃本次增资。

本次交易中航天恒星科技的新股东将通过产权交易所公开摘牌方式产生，存在是集团公司体系内单位或航天投资所管理基金的可能性。

本次共引入新增资金5亿元，其中：新股东锁定最终持有航天恒星科技的股权比例为5%，根据摘牌价格确定增资额。航天投资锁定最终持有航天恒星科技的股权比例为10%，根据摘牌价格确定增资额。国华基金锁定增资额由5亿元减去航天投资和新投资者的增资额，根据摘牌价格确定持股比例。

本次增资完成后，公司所持航天恒星科技有限公司(简称：航天恒星科技)的股权比例由71.76%调整为63%，公司将继续保持对航天恒星科技的实际控制；同时本次引入增量资金有利于航天恒星科技加大研发投入，提升核心竞争力，也有利于巩固航天恒星科技在卫星应用领域的战略地位。",中国卫星(600118.SH)：航天恒星科技拟获增资合计5亿元,28864559785.35,28864559785.35,2019-09-06,格隆汇,,522,-0.2,3.4703,3.2873,6.4006,,,,0.5867,0.5867,,23.4754,0
603358,"挖贝网9月10日，近日华达科技（603358）于2019年9月10日下午以现场方式在会议室召开第三届董事会第一次会议。会议通过了《关于聘任总经理的议案》、《关于聘任副总经理的议案》、《关于聘任财务总监的议案》、《关于聘任董事会秘书的议案》等事项，现将公司聘任高级管理人员的事项公告如下：

根据公司第三届董事会第一次会议决议，公司决定聘任总经理一人、副总经理四人、董事会秘书一人、财务总监一人，具体情况如下：

总经理：葛江宏；副总经理：朱世民、陈斌、洪兴、范银松；董事会秘书：张盛旺；财务总监：杨建国。

公司本次聘任的高级管理人员任期三年，自第三届董事会第一次会议审议通过之日起，至第三届董事会任期届满之日止。

公司2019年半年度报告显示，2019年上半年公司归属于上市公司股东的净利润为6923.2万元，比上年同期下滑51.72%。

资料显示，华达科技是一家专注于乘用车车身零部件及相关模具的开发、生产与销售的企业。",华达科技聘任葛江宏为总经理 聘任杨建国财务总监,4271232000.0,1875495301.68,2019-09-10,挖贝网,,414,3.0,4.208,4.2361,4.7146,,,,0.8943,0.8943,,41.6547,3
600211,"新京报讯（记者 张秀兰）10月10日晚间，西藏药业发布公告，全资子公司四川诺迪康威光制药有限公司（以下简称威光制药）收到四川省药监局颁发的《药品GMP证书》。本次认证车间生产线主要承担诺迪康胶囊等西藏药业独家品种的生产。



本次认证有效期至2024年10月7日，认证车间生产线包括硬胶囊剂、颗粒剂、片剂三条生产线，主要承担包括诺迪康胶囊、小儿双清颗粒、十味蒂达胶囊等在内的多个品种的生产任务。其中，硬胶囊剂、片剂的年产能均达3亿粒/片。



西藏药业主要产品涉及心脑血管、肝胆等领域，其中诺迪康胶囊为治疗心血管疾病的一线产品。2019年，西藏药业终止了康哲药业下属公司对诺迪康产品的独家推广权，改由公司自行进行诺迪康产品的销售推广。上半年，诺迪康实现销售收入2615.14万元，同比增长37.72%，同一时期，西藏药业实现营收、净利润分别为6.19亿元、1.57亿元，同比分别增长36.66%、21.33%。",西藏药业全资子公司获GMP证书 生产多个独家产品,7021314723.45,5691074010.0,2019-10-10,新京报,,407,5.0,12.8,12.2561,27.9632,,,,0.474,0.474,,51.5388,4
002152,"格隆汇10月10日丨广电运通(002152.SZ)公布，公司全资子公司广州支点创业投资有限公司(有限合伙人2，“支点创投”)拟与广州城投佳朋产业投资基金管理有限公司(普通合伙人、执行事务合伙人、基金管理人，“城投佳朋”)、广州弘广投资管理有限公司(普通合伙人，“弘广投资”)、广州城投大数据投资合伙企业(有限合伙人1，“城投大数据”)、广东弘图广电投资有限公司(有限合伙人3，“弘图投资”)、广州国企创新基金有限公司(有限合伙人4，“国创基金”)5家企业共同发起设立投资基金，公司与相关方于2019年10月10日签署了《广州佳朋运通创新投资合伙企业(有限合伙)合伙协议》。

支点创投拟与城投佳朋、弘广投资、城投大数据、弘图投资、国创基金5家企业共同出资发起设立“广州佳朋运通创新投资合伙企业(有限合伙)”(以工商部门最终设立登记的名称为准)(“佳运创新投”)，投资方向将重点投资于《广州市国企创新投资目录》中战略性新兴产业、高端现代服务业、高端设备与智能制造产业领域。

截至公告日，佳运创新投的认缴出资规模为人民币2亿元，支点创投作为有限合伙人拟以自有资金认缴出资人民币4000万元，占认缴出资总额比例的20%。佳运创新投会计核算方式为以基金为会计核算主体，单独建账，独立核算，单独编制财务报告。",广电运通(002152.SZ)旗下支点创投拟与城投佳朋等5家企业发起设立佳运创新投,21945934893.61,21945934893.61,2019-10-10,格隆汇,,550,11.0,7.0825,6.896,15.9493,,,,0.4703,0.4703,,31.5913,9
300176,"挖贝网10月12日，近日派生科技（300176）于2019年10月11日上午10:00在公司20层会议室召开第四届董事会第十次会议，会议审议通过了《关于聘任公司财务总监的议案》，现将相关情况公告如下：

根据公司经营发展及财务管理的需要，公司董事会决定聘任朱龙华为公司财务总监，任期自本次董事会审议通过之日起至第四届董事会任期届满之日止。

朱龙华：女，1982年1月出生，本科学历，中级会计师，中国国籍，无永久境外居留权。2006年7月至2008年3月任职于南宝树脂（佛山）有限公司；2008年3月至2009年4月任职于爱龙威机电有限公司；2009年5月至2018年12月历任公司财务部科长、主任、副部长等职务；2018年12月至今在广东鸿特精密技术肇庆有限公司担任管理会计部部长。

公司2019年半年度报告显示，2019年上半年归属于上市公司股东的净利润为-2.42亿元，比上年同期下滑163.35%。

资料显示，派生科技秉承创新发展理念，在坚持深耕传统优势领域-汽车铝合金零部件压铸业务的同时，积极开展在新兴产业、环保领域的智能科技制造业务。",派生科技聘任朱龙华为公司财务总监,4213615104.0,4213615104.0,2019-10-12,挖贝网,,476,3.0,-15.7414,-18.5501,-27.1377,,,,0.6083,0.6083,,56.7645,3
300210,　　森远股份(300210)10月15日晚公告，近日，公司正式收到吉林省高速公路集团有限公司发出的《中标通知书》，确定公司为“吉林省榆树至松原、集安至通化、吉林至机场高速公路冬季除雪机械、路政机械、路面智能检测车采购项目01合同包”的中标人，中标金额3013万元。此次中标将对公司的业绩产生积极影响。,森远股份：中标3013万元项目,1864246819.05,1864246819.05,2019-10-15,证券时报,,150,-1.0,-15.3072,-17.0839,-136.8021,,,,0.1263,0.1263,,46.647,-1
000048,"　　中证网讯（记者 齐金钊）10月21日晚间，康达尔（000048）公告，公司日前与华南农业大学签署《战略合作框架协议书》，双方将在生猪养殖研究及产业化方面展开合作。

　　根据该协议，康达尔将在首年出资500万元专项经费在华南农业大学设立康达尔生猪健康养殖研究院，委托华南农业大学开展生猪健康养殖方向的产业技术攻关；之后，研究院每年的专项经费等由双方协商确定。此外，双方联合申报各级各类科技项目，共同就现代农业产业技术联合开展攻关。在适宜条件下，双方可以通过共建公司实体、收购、入股等方式进行产业化。

　　近期，康达尔在生猪养殖领域动作频频，公司于 2019 年 8 月 21 日分别与广东省高州市人民政府和广东省湛江市徐闻县人民政府签署了《高州市年出栏 100 万头生猪产业链项目投资框架协议》和《徐闻养猪项目投资框架协议》。对于上述合作项目的最新进展，康达尔在公告中表示，截至目前，公司正在开展项目相关的土地经营权流转、规划设计和报批报建等工作。

　　值得关注的是，康达尔在此次公告中还补充披露说明了公司控股股东京基集团近期的持股变化情况。公司表示，截至 2019 年10月12日，京基集团已完成深圳市京基时代实业有限公司（原“深圳市华超投资控股集团有限公司”）100%股权的过户手续；同时，因要约收购公司部分股份，京基集团直接持有公司股份数增加。目前，京基集团合计持有公司股份比例已达到71.5%。",康达尔：与华南农业大学合作设立生猪健康养殖研究院,9097094660.88,9097094660.88,2019-10-21,中国证券报,,605,10.0,25.2718,22.7542,31.0275,,,,0.8441,0.8441,,18.0526,8
002157,"挖贝网10月24日，正邦科技（002157）发公告称，因公司业务发展的需要，公司下属子公司拟向商业银行等金融机构申请综合授信业务、保理业务以及与具有相应资质的融资租赁公司合作进行融资租赁业务，并由本公司提供连带责任担保，担保额度共5.6亿元，有效期自公司股东大会审议通过后，相关协议签署之日起12个月。

公司本次对外担保对象均为公司合并报表范围内的控股子公司，无其他对外担保。",正邦科技为下属子公司5.6亿元融资提供担保,42051041892.4,40140456449.6,2019-10-24,挖贝网,,189,2.0,7.7907,6.575,7.4652,,,,0.9422,0.9422,,65.1432,2
300045,财联社10月28日讯，华力创通与中南财经政法大学金融学院、武汉东湖科技金融研究院有限公司签署了《战略合作协议》，在金融仿真、数字征信、数字货币和互联网金融等15个领域开展项目合作。,华力创通签署战略合作协议,5970053053.9,5890835511.0,2019-10-28,财联社,,90,3.0,-6.2137,-6.2613,-22.2193,,,,0.2753,0.2753,,33.2249,2
603699,"挖贝网10月30日，近日纽威股份（603699）近日收到董事会秘书凌蕾菁提交的书面辞职报告。凌蕾菁辞职后继续担任公司财务总监职务。凌蕾菁的辞职报告自送达公司董事会之日起生效。

据挖贝网了解，凌蕾菁由于个人原因，申请辞去公司董事会秘书职务。公司2018年披露财报显示，凌蕾菁税前薪酬为70.39万元，持有公司50,400股股份。

根据《公司法》、《上海证券交易所股票上市规则》等相关法律法规的规定，公司于2019年10月29日召开了第四届董事会第六次会议，审议并通过了《关于聘任董事会秘书的议案》。同意聘任卫瀚森为公司董事会秘书，任期自本次董事会审议通过之日起至本届董事会任期届满止。

截至本公告日，卫瀚森未持有公司股份，现任公司投融资总监，除在公司控股股东纽威集团有限公司担任董事外，与持股5%以上股份的股东、实际控制人、及公司董事、监事、高级管理人员不存在关联关系。

公司2019年半年度报告显示，2019年上半年归属于上市公司股东的净利润为2.16亿元，比上年同期增长87.94%。

资料显示，纽威股份致力于为客户提供全套工业阀门解决方案，为石油天然气、化工、电力等行业提供覆盖全行业系列的产品。",纽威股份董事会秘书凌蕾菁辞职 2018年薪酬为70万元,9862500000.0,9862500000.0,2019-10-30,挖贝网,,505,1.0,11.0452,11.0632,17.6204,,,,0.6151,0.6151,,25.1495,2
